"se0","se6","t0","t6"
0.0512363326764909,0.0447107451884651,0.104150213033232,-0.327583107602792
0.181501106624996,0.183896522575096,1.65635238813051,1.39024641173694
0.0916211239738834,0.0759311339392015,-0.2445111613658,0.21318965079382
0.0631319435222328,0.0627071350131085,-0.492487525551359,-0.169197552041798
0.0501240815239718,0.0487432625713723,-1.33674209643603,-1.06480646570199
0.0537205190453392,0.054840274347085,-0.367922313048439,-0.464821780695696
0.0588022686141931,0.0563067368462628,-1.28127637841754,-0.703210297757947
0.0510251512345164,0.0505200232081066,-0.428628237892592,-0.415740224489406
0.0517682186026691,0.0509739330170608,0.511929935869629,0.715569544855331
0.0443630999124463,0.0437515917626459,-0.580464134235109,-0.462926156941485
0.0655940179567395,0.0617588231776708,0.164598541574304,-0.0103405350796763
0.0709407916849223,0.0662562516736225,-0.511679417034611,-0.519512402480608
0.0572627960618093,0.0573796758248227,-1.40532505852761,-1.18551888599064
0.0596526033851241,0.0612435505891469,-0.262402920258211,-0.00866692030068908
0.0442613337947404,0.0459337221986044,1.02695975846038,0.975709962881893
0.0615707591241819,0.0597911150966035,-0.69727545471074,-0.319593907091699
0.063487165652451,0.0517291957408105,0.377008427412464,0.115995748496067
0.0952736509430766,0.0993117090457927,0.376454682981935,0.352469211104825
0.111176970753485,0.116536703686573,-1.46997016543342,-1.26063219276937
0.0447359454921154,0.0305928586091215,-0.487004035118839,-0.204260049274835
0.0621357156978884,0.0491426762012244,0.870456389592295,0.00174089749112152
0.0670639742618965,0.0651154200399461,1.44829920762011,1.36226898826502
0.0334788654139356,0.0328568089127816,-0.254115046038145,-0.176571009076252
0.0484729721596012,0.0444923557752197,-0.808500473513672,-0.906442570667242
0.075241364782065,0.0757797199571577,-1.47693318812732,-1.57623580734291
0.0638729260767265,0.0634977512172623,-0.602697375743993,-0.577879499799759
0.0754793265855304,0.0356128187227039,-0.231808987736183,-0.624601602713806
0.0522020715797221,0.0519883672844204,-0.381816568851404,-0.295883865764345
0.0467070704551034,0.0370250805262834,-0.141451188142107,-0.0547667912839742
0.0733769492122195,0.0741839311286336,-0.234923082990797,-0.217380967521728
0.0430078073022664,0.043948004653002,1.59063711300462,1.62183867580917
0.0489730893359353,0.030979725308468,-0.256162498411272,-0.130130684979755
0.0420805240628009,0.0352306271914734,-1.05380343686938,-0.794805535291399
0.142732748828533,0.129684682510394,1.83457870605986,1.29829278317246
0.0547186828181422,0.0435788224527545,-0.894817180122489,-0.696596406616587
0.0878972965954518,0.074607302517795,-1.14932128448352,-1.54390170845021
0.0498317752609063,0.0396585035850186,0.200264664618948,0.434316577278658
0.0559952604420974,0.0431961866034347,1.57006834383241,2.79020886415976
0.0493108615222838,0.0421412142185549,-0.619238883903999,-1.19122577758022
0.0590140982442271,0.0517567439315023,-0.4617004858987,0.00771481363993468
