"exp","k0","k6"
2.79035264634574,2.5513971765046,2.75248296644652
2.78999840939144,2.55129359955895,2.75222200569666
2.78964446113883,2.55117139232842,2.75135947535404
2.78929080111774,2.55032816228573,2.75096874130968
2.7889374288591,2.54924112213707,2.75078017345458
2.78858434389502,2.54901173369493,2.7507101456365
2.78823154575872,2.54843279124228,2.74994404266076
2.78787903398457,2.54840046398738,2.74961944150561
2.78752680810809,2.54824783973489,2.74957037774417
2.78717486766589,2.5478362465516,2.74888922967294
2.78682321219574,2.54774086604996,2.74810862975039
2.78647184123652,2.5474184043269,2.74798131637594
2.78612075432823,2.54655326221754,2.74795918681287
2.78576995101198,2.546143876609,2.74654735680697
2.78541943083,2.5459534932098,2.74649425053497
2.78506919332561,2.54519213020198,2.74586975467963
2.78471923804326,2.54421828250168,2.74570966794072
2.78436956452847,2.54395877119702,2.74492891258325
2.78402017232789,2.5439328171985,2.74476324187439
2.78367106098923,2.54379148247422,2.74472702954755
2.78332223006132,2.54368088304769,2.74367642409958
2.78297367909405,2.5433138293601,2.74336803815497
2.78262540763841,2.54326891948796,2.74309830688156
2.78227741524647,2.54316601998924,2.74309745868513
2.78192970147137,2.54313739642898,2.74306084793356
2.78158226586732,2.54287426359528,2.74227366624078
2.7812351079896,2.54208451033452,2.74223075979353
2.78088822739456,2.54150320107773,2.74195400146161
2.78054162363961,2.54072541872454,2.7419272926881
2.78019529628321,2.54034219097935,2.74170199634947
2.7798492448849,2.53967415798247,2.74167687218834
2.77950346900525,2.53920867566371,2.74135899601313
2.77915796820588,2.53911210631845,2.74117896733871
2.77881274204946,2.53910989682212,2.74097603760783
2.77846779009971,2.53888901624516,2.74085924842313
2.77812311192138,2.53874659034772,2.7407670162859
2.77777870708025,2.53866454233588,2.74031836889187
2.77743457514314,2.53826492786958,2.73988775633579
2.77709071567791,2.53761181405718,2.7398495411156
2.77674712825342,2.5375077659521,2.73976839446372
2.77640381243957,2.53705297669641,2.73963329057578
2.77606076780727,2.53624415313195,2.7394309713025
2.77571799392847,2.53623219055067,2.73932091241642
2.77537549037609,2.53618894966979,2.73926295783811
2.7750332567241,2.5361827843953,2.7387003857353
2.77469129254745,2.53615376612753,2.7386380262784
2.77434959742211,2.53564329215785,2.73852319683428
2.77400817092504,2.53517678201651,2.73769862197498
2.77366701263421,2.53496061012174,2.73755773990347
2.77332612212855,2.53429346305099,2.7375428046717
2.77298549898803,2.53412150315181,2.73646469078556
2.77264514279357,2.53347001512026,2.73627450830044
2.77230505312709,2.53228184559953,2.73622290545547
2.77196522957149,2.53223764005472,2.73567789461331
2.77162567171064,2.53214392927299,2.73502351056317
2.77128637912939,2.5313990253177,2.73500737947755
2.77094735141358,2.53136240694993,2.7346462212031
2.77060858814999,2.53135208730033,2.73427347122049
2.77027008892638,2.53123686745323,2.73426045869597
2.76993185333148,2.53097146553869,2.73305928625007
2.76959388095496,2.53012792026164,2.73239132612232
2.76925617138748,2.52939711439512,2.73213298324605
2.76891872422061,2.52931879795363,2.73152132833675
2.76858153904692,2.52931028757646,2.73089076519344
2.76824461545988,2.52912757894791,2.73086233038188
2.76790795305395,2.52878159451035,2.73028559077296
2.7675715514245,2.52868080484218,2.72858209641613
2.76723541016786,2.52864825005175,2.72845889856235
2.76689952888128,2.52860738746262,2.72835217831453
2.76656390716295,2.52769577514868,2.72819832584271
2.766228544612,2.52759725699038,2.72764165845043
2.76589344082847,2.52705315190017,2.72664980109973
2.76555859541335,2.52689533765913,2.72643078160237
2.76522400796852,2.52583588801762,2.72642691835181
2.76488967809681,2.52549692924677,2.72625537092142
2.76455560540195,2.52534191037202,2.72625287346596
2.76422178948859,2.52498987532879,2.72621907372119
2.76388822996228,2.52477291431242,2.72591504227669
2.76355492642949,2.52365938953933,2.72542947607891
2.7632218784976,2.52325037024104,2.72502830117851
2.76288908577488,2.52312568058998,2.72487947134075
2.7625565478705,2.52210834304262,2.72481424456917
2.76222426439453,2.5220903214074,2.72477401748586
2.76189223495794,2.52158820616356,2.72477176214478
2.76156045917259,2.52157352059241,2.72446167441048
2.76122893665122,2.52120276191263,2.72403264525694
2.76089766700747,2.52109294104894,2.72392854529439
2.76056664985585,2.52080163391971,2.72384926712777
2.76023588481175,2.52036965087625,2.72368315167485
2.75990537149146,2.51975108428296,2.72361851289711
2.75957510951212,2.51904179437697,2.72355650530749
2.75924509849175,2.51871294613118,2.72297993368991
2.75891533804926,2.51836347354564,2.72241391935049
2.75858582780439,2.5183390749729,2.72230581734221
2.75825656737777,2.51829698413134,2.72174690403603
2.7579275563909,2.518293209152,2.72036336469234
2.75759879446611,2.51826238312572,2.72031462656791
2.75727028122662,2.51795097688414,2.71993986330683
2.75694201629647,2.51711352405706,2.71992390313594
2.75661399930059,2.51705552551525,2.71937824531358
2.75628622986473,2.5166680936584,2.71933429257948
2.75595870761549,2.51657285856223,2.71930388323056
2.75563143218033,2.51651760841592,2.71912330395075
2.75530440318754,2.51627183861996,2.71882091282784
2.75497762026626,2.51594312459046,2.71874087307409
2.75465108304643,2.51494588386546,2.71855475933585
2.75432479115888,2.51488282384878,2.71783930006666
2.75399874423523,2.51471118850517,2.7172055085966
2.75367294190795,2.51452333682148,2.71717761690857
2.75334738381031,2.51452006314332,2.71685145232601
2.75302206957645,2.51429136475586,2.71666098394395
2.75269699884128,2.51404616740382,2.71638266227896
2.75237217124057,2.51401470551499,2.71588940565705
2.75204758641089,2.51390538082663,2.71516562534719
2.75172324398961,2.51374112645608,2.71462062451724
2.75139914361494,2.51366619044954,2.71430809301605
2.75107528492588,2.51334932701041,2.71403939941923
2.75075166756225,2.512973328516,2.71391880973606
2.75042829116465,2.51247128085107,2.71336561151136
2.75010515537452,2.51220823147991,2.71334818436565
2.74978225983407,2.51194975515035,2.71304669761716
2.74945960418631,2.51140517633639,2.7129965069377
2.74913718807506,2.5112652575861,2.71225136797354
2.74881501114493,2.51045207003088,2.7118909187725
2.74849307304131,2.51016707279007,2.71180149795494
2.74817137341037,2.51016226865581,2.71100728518715
2.7478499118991,2.51013616944206,2.71077474788322
2.74752868815523,2.50978623835843,2.7107088305184
2.74720770182732,2.50947482600527,2.71026330632182
2.74688695256465,2.50943988559921,2.71025323039034
2.74656644001734,2.5094049637615,2.71021103605185
2.74624616383623,2.50934166776213,2.71017244082209
2.74592612367296,2.50898570988886,2.70908336360986
2.74560631917993,2.50818040789065,2.70813653170629
2.74528675001032,2.50707602491072,2.70791446581501
2.74496741581806,2.5070334053693,2.70791086868621
2.74464831625786,2.50688753458049,2.70788069342966
2.74432945098516,2.50687766625162,2.70785172529746
2.74401081965619,2.50686952962937,2.70718428204708
2.74369242192793,2.50682767164452,2.7068728531655
2.74337425745809,2.50677525723817,2.70672705430054
2.74305632590516,2.50668408802419,2.70670952325493
2.74273862692837,2.5061595663066,2.70670655727792
2.7424211601877,2.50613104869134,2.70571728916469
2.74210392534386,2.5059560814057,2.70546897539015
2.74178692205832,2.50562074405841,2.70512797941534
2.74147014999329,2.50513663429961,2.70470709556913
2.74115360881171,2.5041480524462,2.70460281362311
2.74083729817726,2.50413626889714,2.70456708837781
2.74052121775435,2.50402506368298,2.70332655429379
2.74020536720814,2.50357101238417,2.70319233712498
2.73988974620449,2.5028637534202,2.70271216925782
2.73957435441002,2.5026370612501,2.7012489886823
2.73925919149205,2.50261561164877,2.70102453037477
2.73894425711864,2.5025670904885,2.70089870330875
2.73862955095856,2.502367788831,2.70035868665171
2.73831507268131,2.50234568738783,2.69930676115223
2.73800082195711,2.5023420478256,2.69920611797519
2.73768679845687,2.50227200315654,2.69890202449862
2.73737300185225,2.50190400358468,2.69859228849718
2.73705943181559,2.50186316126773,2.69848330803149
2.73674608801996,2.50166877884061,2.69769006952974
2.73643297013913,2.50161882540583,2.6976637431661
2.73612007784756,2.50140589295946,2.69744440076148
2.73580741082045,2.50131317490518,2.69719325279435
2.73549496873366,2.50127081962878,2.69708466724166
2.73518275126378,2.50014564041074,2.69612368548761
2.73487075808807,2.49958364265814,2.69563287056756
2.73455898888452,2.4995831475407,2.69468146160943
2.73424744333177,2.49904896643904,2.69437011597662
2.73393612110919,2.49904421799098,2.69403409886525
2.73362502189682,2.49896376635864,2.69396318706145
2.73331414537538,2.49875863172545,2.69372427543432
2.73300349122629,2.49863091134679,2.69342239562494
2.73269305913166,2.49861364598723,2.69282332539264
2.73238284877425,2.49856852850334,2.69157359583463
2.73207285983754,2.4982777364772,2.69152463396277
2.73176309200564,2.49819207808003,2.69116738108747
2.73145354496338,2.49816166540575,2.69093306241721
2.73114421839624,2.49746530947987,2.69091620686954
2.73083511199038,2.49643689777108,2.69049062117062
2.73052622543262,2.49640414152179,2.69048569457802
2.73021755841046,2.49633484732321,2.69021590845617
2.72990911061205,2.49608537514618,2.69020940192468
2.72960088172622,2.49590761335893,2.68980261245225
2.72929287144246,2.49578904624039,2.68970912067883
2.7289850794509,2.49496191950987,2.68961368378615
2.72867750544236,2.49485630485062,2.68948932608874
2.7283701491083,2.49473761834838,2.68919178779971
2.72806301014083,2.49434876031143,2.68911841565755
2.72775608823272,2.49434450949117,2.6890397680334
2.72744938307738,2.49410402070134,2.68863844063289
2.7271428943689,2.49366403990804,2.68863193240078
2.72683662180197,2.49362660241478,2.68863052210412
2.72653056507196,2.49352103443965,2.68767997475927
2.72622472387489,2.49352009046844,2.68733389762413
2.72591909790738,2.49351675605719,2.68718794920412
2.72561368686673,2.49298118818131,2.6870754527511
2.72530849045087,2.49253564693823,2.68697162548048
2.72500350835834,2.49235417532707,2.68696334283505
2.72469874028836,2.49226175812502,2.6862367846753
2.72439418594075,2.49206610957713,2.68583989496777
2.72408984501596,2.49200975272743,2.68579996531287
2.72378571721508,2.49127581175666,2.6857717310706
2.72348180223983,2.49117689669634,2.68551700279664
2.72317809979256,2.49084985962754,2.6855059820127
2.72287460957622,2.49054094699507,2.68537720694656
2.72257133129441,2.49045921311567,2.6853549002106
2.72226826465134,2.48933877925676,2.68500996792807
2.72196540935182,2.48872619735075,2.68497470241269
2.72166276510132,2.48869217047152,2.68434027745606
2.72136033160587,2.4886490206005,2.68431060802298
2.72105810857217,2.48853631752102,2.68428468505495
2.7207560957075,2.48842547982893,2.68418593831066
2.72045429271974,2.48841988348929,2.68381264241525
2.72015269931741,2.48833672453931,2.6838065728353
2.71985131520961,2.48825297260398,2.68371782670408
2.71955014010607,2.48821504246179,2.68319565134485
2.7192491737171,2.4875001123469,2.68312747416939
2.71894841575363,2.48712744195918,2.6825947787146
2.71864786592716,2.48702536568987,2.68253097171394
2.71834752394984,2.48674464320078,2.68249543724259
2.71804738953437,2.48654124086779,2.68214420389255
2.71774746239406,2.48586268127913,2.68212311554332
2.71744774224282,2.48554303005744,2.68205925906862
2.71714822879516,2.4854863603954,2.68156388987912
2.71684892176615,2.48519153833108,2.68128619782448
2.71654982087147,2.48506463944767,2.68127942805615
2.71625092582739,2.4850335857196,2.68089652072502
2.71595223635076,2.48489057642175,2.68084343518875
2.71565375215901,2.48417094992637,2.68081740776601
2.71535547297015,2.48413313654966,2.68070149008925
2.71505739850279,2.48395424706811,2.68035280279085
2.71475952847609,2.48391895348837,2.67977749421767
2.71446186260981,2.48360049445183,2.67956396978272
2.71416440062427,2.48327833124857,2.6794284795614
2.71386714224039,2.48317629030251,2.67913894325661
2.71357008717962,2.48283087951314,2.6791279874007
2.71327323516403,2.48258512700196,2.67910899202704
2.71297658591622,2.48215913242711,2.67910856380842
2.71268013915939,2.48210309475549,2.67895621405647
2.71238389461727,2.48190970793994,2.67872610832108
2.71208785201419,2.48149471502159,2.67849419041357
2.71179201107502,2.48136551950485,2.67820103959277
2.71149637152521,2.48135401628332,2.67783247348541
2.71120093309075,2.48087242348508,2.67776556164373
2.71090569549821,2.48065009654268,2.67762654076545
2.7106106584747,2.48041168745532,2.67736009044907
2.7103158217479,2.47993421116905,2.67695372377019
2.71002118504602,2.47908149739905,2.67678995837407
2.70972674809786,2.47861123410833,2.67630971130798
2.70943251063274,2.47833049201566,2.67567192048821
2.70913847238055,2.47827848738816,2.67538407675127
2.7088446330717,2.47793249924551,2.67514409711707
2.70855099243719,2.47740067981648,2.67477262635534
2.70825755020852,2.47694415160096,2.67461401703661
2.70796430611777,2.47685187698194,2.67457011503007
2.70767125989754,2.47679876275724,2.67437433933507
2.70737841128098,2.47668918228733,2.67414796560583
2.70708576000178,2.47629170549628,2.6740654048834
2.70679330579416,2.47518925000122,2.67392480529719
2.70650104839288,2.47469433418076,2.67359071298864
2.70620898753325,2.47447710867849,2.67347586988948
2.7059171229511,2.47411985407078,2.67342975016882
2.70562545438278,2.47401387608358,2.67314094040974
2.70533398156519,2.47383279175533,2.6727222824464
2.70504270423576,2.47361528767982,2.67261861308926
2.70475162213243,2.47299181799253,2.67257899512228
2.70446073499369,2.47261080307671,2.6724575138684
2.70417004255854,2.47232491467804,2.67242382711424
2.7038795445665,2.47213507203356,2.67212318985922
2.70358924075763,2.47198897901441,2.67179943365822
2.70329913087249,2.47158729975836,2.67145912189266
2.70300921465218,2.47126378938853,2.67036137410436
2.70271949183829,2.47111353659329,2.66998155566011
2.70242996217297,2.47033900957962,2.66980384332968
2.70214062539884,2.4698650587096,2.66975065439095
2.70185148125906,2.4697418436635,2.66971706001831
2.7015625294973,2.46964269225876,2.66942371575052
2.70127376985774,2.46910289659454,2.66911881896629
2.70098520208506,2.46853915877464,2.66908141303322
2.70069682592446,2.46842263240314,2.66883426662932
2.70040864112165,2.46818791533029,2.66876164405647
2.70012064742283,2.46790473497118,2.66848307348059
2.69983284457472,2.4677926515669,2.66844451667316
2.69954523232454,2.46772388672219,2.66838539268379
2.69925781042,2.46765587184408,2.66678166192645
2.69897057860933,2.46727538100269,2.66665280498272
2.69868353664125,2.4672381715841,2.66664484672757
2.69839668426497,2.46713676913315,2.66663881679744
2.6981100212302,2.46704331843374,2.66658887253741
2.69782354728716,2.4669865411727,2.66650442731445
2.69753726218655,2.46663241913853,2.66633968440138
2.69725116567956,2.46632176928583,2.66629627865075
2.69696525751788,2.46598265648246,2.6660806867564
2.69667953745369,2.46571912792031,2.66559367855388
2.69639400523965,2.46552812820828,2.66548174959419
2.69610866062893,2.46552155947167,2.66527645450048
2.69582350337515,2.46534441431275,2.66512398860409
2.69553853323244,2.46481791036778,2.66476589555871
2.69525374995541,2.46443280291204,2.66424427301632
2.69496915329916,2.46377741673429,2.66332983905978
2.69468474301925,2.46335729772795,2.66313929714815
2.69440051887173,2.4633448074531,2.6627816907251
2.69411648061314,2.46271095132821,2.66263624310902
2.69383262800049,2.46217825270029,2.66250039226265
2.69354896079125,2.46174200675879,2.66239960291337
2.69326547874339,2.46126663197535,2.66210272810635
2.69298218161534,2.46078772657844,2.66193098466768
2.692699069166,2.46069780729041,2.66181758201563
2.69241614115475,2.46051873198162,2.66113017419309
2.69213339734144,2.4602327343861,2.66107645619317
2.69185083748639,2.46021345622879,2.66082829250126
2.69156846135036,2.46016843729599,2.66080991556643
2.69128626869462,2.46003544316101,2.66056971771108
2.69100425928088,2.45997558793358,2.66027641842223
2.69072243287131,2.45985322962189,2.66021517007644
2.69044078922856,2.4598037037253,2.66013899396003
2.69015932811573,2.45942956084912,2.65981292552995
2.68987804929637,2.45927312524669,2.65967119514798
2.68959695253452,2.4591386742999,2.65929468905285
2.68931603759464,2.45906697630702,2.65896884434043
2.68903530424169,2.45891049732643,2.65809581534858
2.68875475224104,2.45887747383647,2.65769764930191
2.68847438135854,2.45871475085059,2.65733768803384
2.6881941913605,2.45785329048997,2.65720668127861
2.68791418201366,2.45752653274262,2.65713491153598
2.68763435308522,2.45738425204148,2.65712155026418
2.68735470434285,2.45736364710361,2.65712075064981
2.68707523555463,2.45709138486804,2.65702676497281
2.68679594648912,2.45707657125849,2.65625881611914
2.68651683691531,2.45652556124459,2.65605808191951
2.68623790660263,2.45650732101583,2.65598299790127
2.68595915532098,2.4562788631648,2.65504208398809
2.68568058284068,2.456070530717,2.65467341617872
2.68540218893249,2.45605639267916,2.65433585829947
2.68512397336762,2.45600673112312,2.65423557924574
2.68484593591773,2.45600493904858,2.65407239182656
2.68456807635489,2.45571859115908,2.65374667761571
2.68429039445163,2.45554918571203,2.65344120424293
2.68401288998091,2.45544346987146,2.65342386466521
2.68373556271612,2.45544268518642,2.65300961626632
2.68345841243109,2.45453874122368,2.65272973598783
2.68318143890008,2.45426670292725,2.65253868521517
2.68290464189778,2.45423451947292,2.65237168251858
2.68262802119932,2.45419134763925,2.6522292046963
2.68235157658024,2.45336533433051,2.65183064188866
2.68207530781653,2.45307495656832,2.65170797748298
2.6817992146846,2.45294463306035,2.65168536620135
2.68152329696128,2.45280325452171,2.65158252784072
2.68124755442382,2.45279811562518,2.65129870853387
2.68097198684992,2.4526426105038,2.64960882900258
2.68069659401767,2.45245226588563,2.64940726608866
2.6804213757056,2.4521823481529,2.64900434599041
2.68014633169267,2.45204133844632,2.6489787076887
2.67987146175824,2.45187365305223,2.64873902046516
2.6795967656821,2.45171529858719,2.64873393750889
2.67932224324445,2.45131204221974,2.64812530084141
2.67904789422591,2.45111092807982,2.64782943742323
2.67877371840752,2.45080314686159,2.64768118517405
2.67849971557073,2.45055487428454,2.64715056318692
2.67822588549741,2.4498093819932,2.64700520870606
2.67795222796983,2.44973468928449,2.64658534294101
2.67767874277067,2.44972732687364,2.64618800573815
2.67740542968305,2.44969543166546,2.64567434840364
2.67713228849046,2.44944309552695,2.64546310742143
2.67685931897682,2.4489862468519,2.64535802760108
2.67658652092645,2.44892610016662,2.64496401406056
2.67631389412409,2.44872188489433,2.64491142503554
2.67604143835486,2.44869157201881,2.64466386034502
2.67576915340431,2.44865361747186,2.64451779839211
2.67549703905838,2.4481932262765,2.64445397081635
2.6752250951034,2.44806897347968,2.64444312920477
2.67495332132613,2.44792919224885,2.64408670545715
2.67468171751371,2.44708090914923,2.64402805616191
2.67441028345369,2.44699523177111,2.64391076739655
2.674139018934,2.44651452613898,2.64363422559049
2.67386792374299,2.44650339270272,2.64260592025131
2.67359699766938,2.44608049569285,2.64256086072643
2.67332624050232,2.44588799196312,2.64221907982815
2.67305565203132,2.44571128674002,2.64198189016283
2.6727852320463,2.44544107984095,2.64150944982876
2.67251498033758,2.44506944224088,2.64143065700114
2.67224489669585,2.44494021493075,2.64132009022419
2.67197498091221,2.44490533128045,2.64114143107538
2.67170523277813,2.44482401356169,2.64072714665015
2.67143565208549,2.44427774722117,2.64036760669778
2.67116623862654,2.44418694798428,2.64030304239531
2.67089699219392,2.44405150684931,2.64025904996423
2.67062791258066,2.44390113315035,2.63992073143272
2.67035899958018,2.44386238525795,2.63926020639934
2.67009025298627,2.44274720299144,2.63910945468122
2.6698216725931,2.44263349294244,2.63860363813226
2.66955325819525,2.44249872311604,2.63800743935495
2.66928500958764,2.44247035696919,2.63796678152184
2.66901692656561,2.44213337652397,2.63794417663277
2.66874900892485,2.44201287927299,2.63783384319885
2.66848125646143,2.44191309893176,2.63733915419405
2.66821366897182,2.44189827082292,2.63732101492736
2.66794624625284,2.44160835714997,2.63728521879685
2.6676789881017,2.44156539877731,2.63718558730422
2.66741189431597,2.44104407058382,2.63694867406831
2.66714496469361,2.44104143586743,2.63618844459704
2.66687819903295,2.44069645326411,2.63596807983279
2.66661159713268,2.44061037014527,2.63595116332508
2.66634515879186,2.44019221169053,2.63578250689946
2.66607888380995,2.43994145949465,2.6355124210813
2.66581277198673,2.43922288773495,2.63447015467122
2.66554682312238,2.43875542605314,2.634220829014
2.66528103701745,2.43873222473676,2.63263597282703
2.66501541347284,2.43871052937428,2.6325537752198
2.66474995228982,2.43842947629552,2.63250285807848
2.66448465327002,2.43796306097668,2.63232284189751
2.66421951621545,2.43766917085036,2.63188642350419
2.66395454092846,2.43751098036953,2.63149094299604
2.66368972721177,2.43747575909287,2.63137709487203
2.66342507486848,2.43738800138198,2.63031764127797
2.66316058370202,2.43648313793387,2.63016347507258
2.6628962535162,2.43569218925023,2.63012422220823
2.66263208411517,2.43550915753452,2.62989416626085
2.66236807530345,2.43525291726088,2.62979780209228
2.66210422688591,2.43521765570751,2.62951874972212
2.66184053866779,2.43501689772129,2.62940951323551
2.66157701045467,2.4348831712048,2.62901303490115
2.66131364205248,2.43427734964226,2.62897604755009
2.66105043326751,2.4342446402722,2.62891652613181
2.66078738390641,2.434138523629,2.62877756101265
2.66052449377616,2.43399407575057,2.6287529927215
2.66026176268412,2.4339905863695,2.62874938009415
2.65999919043797,2.43362045803638,2.62841729512122
2.65973677684575,2.43348056351237,2.62824932868726
2.65947452171586,2.433319748021,2.62809749573256
2.65921242485703,2.43326678133567,2.62793472882811
2.65895048607834,2.43315122415015,2.62788352404677
2.65868870518922,2.43264854747536,2.62786395290794
2.65842708199944,2.43260716817751,2.62778293829698
2.65816561631911,2.43255287082053,2.62717282571487
2.6579043079587,2.43203531162297,2.62636011138367
2.657643156729,2.43202613038821,2.62625130926675
2.65738216244115,2.43175121896323,2.62613879023628
2.65712132490665,2.43167093385424,2.62538680684888
2.65686064393729,2.43151078607677,2.62498017711844
2.65660011934525,2.43143341233106,2.6249751555759
2.65633975094303,2.43132851273894,2.62474569445154
2.65607953854345,2.43122729662983,2.62458153375981
2.65581948195969,2.43054970021357,2.62362632054119
2.65555958100525,2.43038880833661,2.62307664059206
2.65529983549398,2.43028039898854,2.62307072885714
2.65504024524004,2.42960094025745,2.62259867091563
2.65478081005796,2.42959442102029,2.62206501127568
2.65452152976255,2.42935534180467,2.62191590588883
2.654262404169,2.42906927783394,2.62184133902819
2.65400343309281,2.42871848011161,2.62137225457932
2.65374461634981,2.42860749210929,2.62108110437386
2.65348595375616,2.42849564300577,2.62078166945488
2.65322744512834,2.42812552141647,2.62059699829054
2.65296909028319,2.42808560797131,2.62004462994073
2.65271088903783,2.42796999252307,2.61988632692794
2.65245284120973,2.4278260525947,2.61967515004491
2.6521949466167,2.42697662492048,2.61927137959872
2.65193720507685,2.42695270549487,2.61903668420956
2.65167961640862,2.42694884535894,2.61899591617085
2.65142218043078,2.42678077519117,2.61890669408004
2.65116489696241,2.42664979155591,2.61857965097119
2.65090776582293,2.42657580108147,2.61852570852424
2.65065078683205,2.42652634826683,2.61850294545174
2.65039395980984,2.4265121083414,2.6183418783133
2.65013728457666,2.42636393609203,2.61777190236647
2.64988076095319,2.42632895102219,2.61775180265706
2.64962438876044,2.42602704157828,2.6172184826707
2.64936816781974,2.42594884319929,2.61715691370969
2.6491120979527,2.42569642018008,2.61697228317054
2.6488561789813,2.42558218017026,2.61681727641142
2.64860041072779,2.4253272993043,2.61678799435031
2.64834479301476,2.42532303200343,2.61625093333454
2.6480893256651,2.42527067698293,2.61614766912193
2.64783400850201,2.42489741695865,2.61612860155094
2.64757884134902,2.42471656147168,2.61566795782647
2.64732382402994,2.42453305405911,2.61534648275265
2.64706895636893,2.42432009505894,2.6152708081266
2.64681423819042,2.42400064309694,2.61520817520279
2.64655966931918,2.42354094356531,2.61503266968759
2.64630524958027,2.42349753073727,2.61490303271935
2.64605097879906,2.42305813549985,2.61485606265615
2.64579685680123,2.4226774877209,2.61481425442862
2.64554288341276,2.4225750552039,2.61450717282951
2.64528905845994,2.42160570541008,2.61402136368803
2.64503538176938,2.42132892202142,2.6137268542166
2.64478185316795,2.42082371745728,2.61345946380224
2.64452847248288,2.42051683722122,2.61307914337317
2.64427523954165,2.42035930288036,2.61301954111577
2.64402215417207,2.41989030133756,2.61277258098531
2.64376921620225,2.41956194010049,2.61258342597032
2.6435164254606,2.41938676667537,2.61204702649026
2.64326378177581,2.41936143452452,2.61202782270349
2.64301128497689,2.41933378941098,2.61200011073661
2.64275893489315,2.41912693696425,2.61179257911064
2.64250673135418,2.41875262056831,2.61148943804571
2.64225467418987,2.41832644784442,2.61148035483013
2.64200276323043,2.41795539637078,2.61127688127693
2.64175099830633,2.41784361642426,2.61126785906146
2.64149937924837,2.41766302789979,2.61105222749568
2.6412479058876,2.41754495185443,2.61100626869475
2.64099657805541,2.41735662022584,2.61026815276679
2.64074539558346,2.41709982252589,2.61003566542537
2.64049435830369,2.4168785938696,2.60966219307541
2.64024346604836,2.41679127437819,2.60959086166969
2.63999271865,2.41670202369142,2.60940182644079
2.63974211594143,2.41638923358014,2.60918720597285
2.63949165775576,2.41630748129241,2.60916105324874
2.63924134392641,2.41594306312463,2.60864336915724
2.63899117428706,2.4155939434588,2.60858516096419
2.63874114867169,2.41494405079813,2.6083465283704
2.63849126691456,2.41479507740723,2.60824516424427
2.63824152885023,2.41469974383336,2.60818758734529
2.63799193431353,2.41435076069945,2.60811323478425
2.63774248313959,2.41430356963966,2.60743800099181
2.63749317516379,2.41414429455743,2.60697387433689
2.63724401022185,2.41408048104371,2.6066351295992
2.63699498814971,2.41394066325401,2.60657735113818
2.63674610878364,2.41371656294451,2.6065023297923
2.63649737196017,2.4133989992675,2.60619895659922
2.63624877751612,2.41328293314394,2.60598302370563
2.63600032528858,2.41226852446721,2.60572253241703
2.63575201511492,2.41211937950929,2.60542155444389
2.63550384683279,2.41202936117975,2.60497252990808
2.63525582028013,2.41186110384438,2.60374767274937
2.63500793529514,2.41183445844767,2.60374266808654
2.63476019171632,2.41171176098115,2.60359367393991
2.63451258938242,2.41165952121415,2.60341421604705
2.63426512813247,2.41160385931628,2.6027798024515
2.6340178078058,2.41129140088917,2.60272972314383
2.63377062824198,2.41094124613091,2.60251179428886
2.63352358928088,2.41079282030404,2.60228794992019
2.63327669076263,2.41034752471837,2.60197910992099
2.63302993252764,2.41018544586805,2.60160378424715
2.63278331441658,2.40959875310893,2.60158186551461
2.6325368362704,2.40949945211862,2.60143192907384
2.63229049793033,2.40949537033911,2.60132276908324
2.63204429923785,2.4091518646184,2.60125031550302
2.63179824003472,2.40904960544743,2.60101868122459
2.63155232016298,2.40881644150969,2.60097535050006
2.6313065394649,2.40818168152029,2.60021440819638
2.63106089778307,2.40723890547359,2.59953054230366
2.63081539496031,2.40675124913529,2.59922754816412
2.63057003083971,2.40673837569191,2.59910905035915
2.63032480526464,2.40658573099764,2.59877760892076
2.63007971807874,2.40650241956173,2.59867304832984
2.62983476912588,2.40648780232234,2.59864235342738
2.62958995825023,2.40571726902874,2.59841880676735
2.62934528529621,2.40571403240247,2.5983887000857
2.62910075010849,2.40563860262808,2.59720178297452
2.62885635253204,2.40532665385346,2.59691660380742
2.62861209241204,2.40467678517083,2.59632023170225
2.62836796959398,2.40421280312472,2.59623340976664
2.62812398392357,2.40418112728758,2.5947722415541
2.62788013524681,2.40412534975928,2.5945984581991
2.62763642340994,2.40410105187715,2.59382281330068
2.62739284825947,2.40381895889528,2.59381118788557
2.62714940964216,2.40371305749371,2.59370941652162
2.62690610740504,2.40367617060621,2.5935250431735
2.62666294139538,2.40341457617368,2.59265192299682
2.62641991146072,2.40320307008111,2.59214886711158
2.62617701744885,2.4030514682602,2.59203506828822
2.62593425920782,2.40303791068774,2.59152650900108
2.62569163658592,2.40301780850708,2.59121782935405
2.62544914943171,2.40259489449738,2.59118912028417
2.625206797594,2.40234838263847,2.59116009897989
2.62496458092186,2.40233198391839,2.59063352908947
2.62472249926458,2.40176666559605,2.59056125285417
2.62448055247175,2.4014788828697,2.59030033620351
2.62423874039317,2.40138376835324,2.58973585479222
2.62399706287892,2.40114063747853,2.58966824368422
2.62375551977931,2.40106162183063,2.58954013234141
2.62351411094491,2.40079136864014,2.58820787130872
2.62327283622654,2.40067368788021,2.5879154467822
2.62303169547525,2.40048606835895,2.58777380186043
2.62279068854237,2.40021936004351,2.58767112584383
2.62254981527946,2.400100893121,2.58741876691937
2.62230907553831,2.3998769407951,2.58680395809919
2.622068469171,2.39983920308652,2.58656523694926
2.6218279960298,2.39981330334012,2.5864479033246
2.62158765596727,2.39953914459571,2.58633020740923
